0.000,0.000
1.428,0.000
0.000,0.000
2.352,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.344,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.764,0.000
3.863,0.000
20.660,8.000
77.938,28.000
133.283,61.000
183.590,109.000
232.637,164.000
293.105,221.000
343.244,276.000
394.895,329.000
449.232,379.000
499.539,425.000
550.350,467.000
598.977,503.000
634.838,536.000
678.258,566.000
714.791,593.000
740.994,617.000
763.670,641.000
788.865,657.000
811.289,674.000
830.605,685.000
837.072,693.000
840.516,702.000
850.258,709.000
839.760,710.000
836.064,709.000
832.873,704.000
808.686,698.000
788.109,682.000
771.732,669.000
716.303,627.000
690.688,608.000
670.615,595.000
578.736,525.000
613.254,552.000
569.162,512.000
504.998,462.000
412.951,390.000
363.652,336.000
301.756,278.000
248.006,226.000
266.230,230.000
200.807,160.000
119.174,85.000
83.900,51.000
32.418,13.000
3.947,6.500
0.000,0.000
1.428,0.000
0.952,0.000
0.476,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.428,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.428,0.000
0.000,0.000
2.771,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.023,0.000
0.000,0.000
0.084,0.000
0.000,0.000
4.787,0.000
0.000,0.000
1.680,0.000
1.344,0.000
4.115,0.000
5.207,0.000
20.156,11.000
61.141,32.000
131.100,71.000
187.621,119.000
240.951,175.000
296.885,232.000
355.254,290.000
407.996,347.000
459.898,401.000
515.412,455.000
565.047,503.000
603.848,543.000
643.908,579.000
682.289,613.000
721.510,641.000
751.912,663.000
775.764,685.000
806.082,710.000
817.168,719.000
835.477,737.000
845.303,744.000
852.189,741.000
853.197,740.000
850.846,744.000
846.982,739.000
827.750,728.000
817.168,728.000
794.240,722.000
771.145,702.000
743.346,682.000
708.828,659.000
678.678,633.000
635.678,604.000
592.594,568.000
545.982,529.000
498.615,487.000
458.807,441.000
404.385,391.000
346.855,339.000
300.076,281.000
241.287,218.000
192.156,158.000
135.551,103.000
81.717,57.000
35.105,22.000
10.750,3.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.764,0.000
0.000,0.000
0.000,0.000
0.840,0.000
0.840,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
2.184,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.512,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.252,0.000
0.000,0.000
5.417,0.000
10.834,2.000
30.570,15.000
94.818,39.000
144.453,76.000
195.432,125.000
249.182,180.000
302.932,237.000
355.506,293.000
411.020,345.000
462.586,394.000
513.480,442.000
560.176,488.000
609.811,528.000
647.352,560.000
686.908,591.000
717.563,616.000
755.691,641.000
778.871,664.000
799.783,682.000
815.908,696.000
834.889,710.000
843.287,722.000
848.410,727.000
850.846,735.000
850.846,735.000
842.363,732.000
828.842,724.000
819.520,718.000
798.020,698.000
773.748,680.000
738.811,661.000
713.615,636.000
681.617,608.000
643.152,585.000
604.520,552.000
556.732,514.000
511.969,475.000
465.273,432.000
406.232,383.000
359.789,332.000
303.771,277.000
250.609,217.000
192.240,158.000
145.713,103.000
85.748,56.000
38.045,21.000
13.354,2.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.504,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.260,0.000
0.630,0.000
0.000,0.000
1.848,0.000
1.512,0.000
1.008,0.000
0.504,0.000
0.000,0.000
0.000,0.000
0.840,0.000
0.000,0.000
0.588,0.000
8.650,3.000
46.191,16.000
94.230,39.000
150.584,77.000
202.486,128.000
259.260,182.000
304.863,237.000
367.768,290.000
414.631,343.000
465.609,391.000
518.184,434.000
565.719,477.000
615.102,515.000
655.918,549.000
691.779,575.000
726.549,597.000
755.859,622.000
786.850,638.000
809.945,662.000
826.994,677.000
839.928,699.000
846.479,706.000
863.779,713.000
872.178,711.000
873.521,727.000
862.771,721.000
849.754,708.000
836.904,693.000
816.748,681.000
784.330,671.000
762.830,661.000
732.344,642.000
697.658,615.000
650.123,582.000
607.039,550.000
564.711,516.000
517.176,474.000
472.244,433.000
417.570,387.000
363.064,335.000
312.926,281.000
253.381,220.000
200.135,163.000
153.943,108.000
89.779,60.000
42.496,22.000
11.590,2.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
2.771,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
6.971,0.000
3.486,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
2.939,0.000
0.000,0.000
0.000,0.000
0.000,0.000
11.170,3.000
24.439,14.000
104.141,32.000
146.721,59.000
197.363,104.000
247.838,160.000
305.619,215.000
355.506,269.000
414.127,322.000
475.016,370.000
530.193,413.000
594.021,463.000
641.893,510.000
680.693,545.000
710.256,565.000
754.096,597.000
783.742,629.000
826.322,647.000
861.596,671.000
877.637,697.000
906.527,717.000
926.180,729.000
931.975,745.000
951.123,761.000
957.506,763.000
963.133,763.000
963.301,766.000
959.438,761.000
943.732,763.000
936.594,756.000
922.568,739.000
901.404,728.000
875.453,712.000
852.273,694.000
817.420,676.000
780.467,653.000
740.322,623.000
705.049,591.000
649.871,556.000
609.475,521.000
551.777,481.000
501.387,435.000
453.432,388.000
398.926,336.000
343.160,285.000
288.990,232.000
237.844,179.000
181.994,124.000
129.084,75.000
70.883,35.000
25.195,11.000
0.000,0.000
0.000,0.000
1.428,0.000
0.000,0.000
1.008,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.336,0.000
0.000,0.000
0.000,0.000
0.504,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.512,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
2.352,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
10.918,4.000
19.736,12.000
99.521,27.000
137.146,52.000
194.424,101.000
259.764,161.000
317.209,220.000
373.395,272.000
417.486,324.000
477.619,371.000
530.445,416.000
580.080,456.000
624.928,496.000
669.775,534.000
716.891,569.000
761.234,598.000
795.080,622.000
836.988,643.000
865.039,664.000
887.211,683.000
908.963,705.000
931.387,718.000
947.176,726.000
959.773,736.000
961.873,745.000
961.957,756.000
957.002,758.000
964.813,759.000
954.902,753.000
946.924,746.000
924.248,733.000
905.100,722.000
872.850,704.000
849.082,686.000
818.176,666.000
785.926,643.000
742.086,614.000
703.537,583.000
657.598,550.000
612.834,513.000
557.740,473.000
509.197,432.000
457.631,383.000
393.131,330.000
345.008,280.000
284.371,228.000
229.361,173.000
181.658,123.000
131.184,75.000
79.785,37.000
31.746,12.000
4.283,0.000
1.764,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.420,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.680,0.000
0.000,0.000
0.000,0.000
0.042,0.000
0.084,0.000
10.834,4.000
17.049,13.000
114.135,29.000
164.105,57.000
212.816,106.000
261.863,165.000
313.094,220.000
377.594,269.000
426.221,319.000
477.703,368.000
529.605,411.000
588.562,450.000
637.189,486.000
679.014,521.000
715.799,556.000
765.182,586.000
802.387,616.000
837.744,642.000
868.146,662.000
892.670,684.000
921.813,700.000
938.189,715.000
956.162,723.000
965.820,735.000
974.303,743.000
978.586,747.000
987.404,754.000
977.242,753.000
970.523,749.000
959.521,739.000
940.877,722.000
919.293,714.000
900.480,699.000
857.984,681.000
829.682,660.000
796.928,637.000
759.135,614.000
711.768,584.000
669.439,550.000
622.324,514.000
573.193,477.000
518.604,433.000
462.334,384.000
411.691,332.000
351.979,281.000
293.861,230.000
236.920,178.000
185.857,126.000
131.016,77.000
82.053,38.000
33.174,12.000
6.467,0.000
0.168,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.680,0.000
0.000,0.000
0.000,0.000
1.428,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.107,0.000
0.000,0.000
0.000,0.000
0.462,0.000
0.924,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
2.855,0.000
2.477,0.000
2.100,0.000
1.722,0.000
1.344,0.000
0.000,0.000
6.887,2.000
13.354,4.000
19.400,11.000
37.121,27.000
59.713,45.000
84.320,65.000
96.498,78.000
146.133,119.000
185.605,150.000
209.121,168.000
239.523,194.000
210.885,167.000
667.424,497.000
677.670,508.000
712.859,531.000
736.039,554.000
770.893,581.000
821.955,622.000
860.420,646.000
887.883,667.000
914.422,694.000
942.473,709.000
965.820,729.000
989.756,737.000
1004.621,737.000
1011.172,745.000
1015.623,759.000
1013.271,760.000
1016.967,768.000
1009.324,769.000
1002.186,764.000
990.344,752.000
975.143,741.000
966.072,729.000
942.641,715.000
904.848,702.000
883.348,682.000
838.668,653.000
809.105,631.000
764.342,601.000
724.281,571.000
674.646,538.000
621.232,500.000
572.941,454.000
513.900,410.000
461.998,363.000
405.309,316.000
348.619,267.000
290.838,214.000
235.408,166.000
179.727,118.000
134.879,74.000
82.305,39.000
28.135,17.000
12.598,3.000
6.299,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
4.535,0.000
0.000,0.000
0.000,0.000
0.420,0.000
0.000,0.000
0.000,0.000
2.939,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.168,0.000
1.764,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.008,0.000
0.000,0.000
0.042,0.000
0.084,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.947,0.000
6.971,0.000
15.705,10.000
40.229,27.000
52.910,44.000
81.549,60.000
116.738,96.000
170.656,142.000
137.146,120.000
179.643,138.000
430.336,308.000
477.535,352.000
533.385,395.000
582.264,435.000
635.342,473.000
678.762,508.000
719.998,540.000
759.303,570.000
799.279,599.000
834.889,627.000
867.223,650.000
891.830,668.000
912.994,689.000
940.457,703.000
950.367,712.000
966.072,721.000
980.014,734.000
983.205,739.000
984.549,739.000
989.924,741.000
978.838,742.000
980.014,742.000
962.713,735.000
950.871,724.000
933.486,713.000
910.643,695.000
882.676,673.000
856.725,657.000
814.816,635.000
772.320,607.000
733.604,580.000
681.029,550.000
643.656,520.000
599.648,485.000
545.227,444.000
494.836,400.000
441.674,352.000
384.648,301.000
343.748,254.000
281.012,207.000
225.498,159.000
178.299,115.000
137.230,73.000
90.871,38.000
28.135,17.000
11.506,4.000
7.727,0.000
0.924,0.000
1.008,0.000
0.000,0.000
0.756,0.000
0.000,0.000
0.588,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.168,0.000
0.336,0.000
0.000,0.000
0.000,0.000
2.604,0.000
3.234,0.000
3.863,0.000
0.000,0.000
2.436,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.611,0.000
0.000,0.000
0.000,0.000
0.000,0.000
7.979,0.500
9.322,1.000
11.338,7.000
29.227,13.000
33.426,24.000
58.453,41.000
61.561,47.000
107.668,85.000
141.346,115.000
164.777,136.000
157.723,126.000
156.547,128.000
183.254,147.000
200.303,165.000
407.660,336.000
627.531,512.000
761.570,587.000
802.975,607.000
841.020,632.000
879.484,667.000
899.893,682.000
931.555,702.000
944.488,710.000
976.822,728.000
961.453,723.000
986.229,731.000
994.039,743.000
986.984,745.000
987.404,744.000
980.854,746.000
984.465,751.000
966.072,744.000
949.191,733.000
934.326,722.000
909.551,703.000
876.041,687.000
847.570,665.000
815.824,643.000
779.375,619.000
741.918,594.000
695.979,565.000
653.650,525.000
599.396,492.000
557.068,455.000
238.684,195.000
186.277,147.000
233.896,193.000
193.668,158.000
133.703,106.000
68.279,50.000
40.229,28.000
20.324,16.000
13.689,5.000
10.330,0.000
0.084,0.000
0.336,0.000
2.100,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.092,0.000
0.000,0.000
2.939,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.126,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.863,0.000
1.932,0.000
0.000,0.000
3.443,0.000
14.109,3.000
14.529,9.000
27.379,21.000
49.215,32.000
58.537,45.000
81.465,61.000
133.535,106.000
240.531,183.000
211.725,162.000
678.510,422.000
574.537,382.000
593.854,423.000
647.520,465.000
684.221,496.000
729.992,530.000
758.043,557.000
799.195,588.000
845.051,617.000
866.635,641.000
895.693,665.000
922.736,678.000
941.129,696.000
967.248,710.000
979.762,715.000
986.564,722.000
992.779,731.000
992.863,733.000
997.398,737.000
997.230,733.000
999.078,734.000
975.227,730.000
969.096,722.000
948.100,709.000
925.256,701.000
906.527,686.000
880.492,663.000
844.883,641.000
808.938,620.000
770.473,599.000
727.053,571.000
680.189,534.000
635.510,501.000
589.234,462.000
539.768,420.000
496.600,381.000
436.719,333.000
398.170,298.000
314.521,252.000
106.912,87.000
179.475,120.000
88.771,68.000
65.592,48.000
50.139,34.000
28.555,17.000
14.445,2.000
3.107,0.000
2.520,0.000
0.672,0.000
0.000,0.000
0.000,0.000
2.604,0.000
1.260,0.000
1.680,0.000
0.000,0.000
0.294,0.000
0.588,0.000
0.588,0.000
2.016,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
3.527,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.764,0.000
1.512,0.000
3.527,0.000
0.000,0.000
5.459,0.000
12.346,3.000
22.256,12.000
49.383,35.000
54.002,43.000
66.012,49.000
76.342,58.000
101.285,78.000
150.416,120.000
398.086,263.000
591.838,412.000
535.736,380.000
581.676,419.000
636.266,459.000
681.785,495.000
723.189,523.000
764.678,564.000
799.699,593.000
838.836,618.000
872.094,639.000
899.977,659.000
922.904,674.000
947.680,695.000
960.193,710.000
974.723,721.000
980.854,729.000
985.557,737.000
989.336,737.000
992.947,731.000
992.611,735.000
987.992,735.000
974.303,730.000
964.477,722.000
950.535,713.000
933.402,702.000
901.656,684.000
879.148,665.000
841.020,648.000
819.184,620.000
774.672,597.000
738.475,569.000
687.160,535.000
642.984,500.000
593.434,463.000
545.982,423.000
495.424,381.000
443.689,337.000
393.299,292.000
339.969,246.000
293.357,199.000
245.570,155.000
196.943,112.000
146.133,71.000
98.850,39.000
27.379,12.000
11.086,3.000
2.016,0.000
0.000,0.000
0.000,0.000
0.588,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.588,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.092,0.000
0.000,0.000
0.000,0.000
3.359,0.000
3.359,0.000
3.359,0.000
3.359,0.000
0.000,0.000
0.504,0.000
1.008,0.000
5.627,0.000
16.293,6.000
20.576,15.000
38.045,26.000
55.178,41.000
73.402,56.000
98.010,73.000
116.654,91.000
165.869,128.000
225.834,160.000
493.828,339.000
485.850,340.000
540.355,382.000
586.043,421.000
631.982,457.000
672.043,491.000
720.166,519.000
759.303,551.000
800.539,581.000
825.398,603.000
861.176,634.000
890.570,649.000
916.773,668.000
941.297,690.000
952.383,703.000
970.188,712.000
979.006,723.000
981.021,732.000
985.137,737.000
986.816,734.000
988.160,732.000
983.457,722.000
969.936,715.000
961.369,710.000
935.670,703.000
919.293,686.000
898.969,677.000
864.619,659.000
834.805,637.000
805.158,611.000
763.418,585.000
726.465,561.000
680.861,529.000
638.785,493.000
589.990,457.000
546.066,417.000
494.584,373.000
446.293,331.000
385.152,287.000
340.221,242.000
293.777,199.000
238.180,154.000
188.881,112.000
148.064,71.000
27.883,17.000
32.334,20.000
19.568,7.000
0.168,0.000
0.252,0.000
0.000,0.000
0.672,0.000
0.336,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.428,0.000
0.000,0.000
0.504,0.000
1.512,0.000
0.420,0.000
0.210,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.932,0.000
0.000,0.000
4.031,0.000
15.873,3.000
23.096,11.000
33.258,21.000
43.588,30.000
66.516,47.000
99.270,74.000
117.410,98.000
152.096,120.000
166.793,130.000
225.414,174.000
326.111,251.000
589.402,393.000
636.098,463.000
682.709,500.000
732.764,532.000
778.031,557.000
812.717,583.000
844.883,606.000
871.422,627.000
913.330,661.000
925.676,679.000
956.246,696.000
966.492,708.000
979.678,724.000
995.299,728.000
1005.125,741.000
1011.676,739.000
998.490,744.000
1010.248,739.000
1000.926,736.000
984.129,730.000
982.701,724.000
965.652,716.000
939.449,703.000
919.461,685.000
895.693,672.000
859.244,650.000
817.588,624.000
783.826,599.000
745.865,569.000
703.789,540.000
656.590,506.000
607.039,468.000
552.281,425.000
505.334,383.000
452.676,337.000
411.104,294.000
343.328,249.000
310.742,203.000
255.564,158.000
200.975,114.000
145.629,72.000
101.705,38.000
19.820,14.000
16.293,6.000
10.120,3.000
3.947,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.084,0.000
0.042,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.588,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
1.260,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
6.551,2.000
9.322,4.000
21.668,10.000
110.020,19.000
154.195,37.000
206.938,71.000
253.129,115.000
307.047,172.000
356.682,218.000
404.133,262.000
455.699,306.000
499.203,348.000
553.373,387.000
601.328,426.000
652.811,463.000
692.283,497.000
739.566,529.000
778.199,560.000
813.557,591.000
844.463,615.000
872.934,639.000
911.650,658.000
935.082,679.000
962.881,695.000
971.195,711.000
993.367,721.000
996.811,727.000
1001.682,737.000
1006.049,740.000
1012.936,740.000
1014.363,728.000
1004.201,728.000
994.627,725.000
984.129,717.000
962.377,704.000
943.816,696.000
925.172,680.000
897.457,665.000
865.039,643.000
827.834,620.000
782.902,597.000
743.430,565.000
700.850,536.000
657.850,502.000
603.260,463.000
556.984,421.000
509.869,379.000
455.615,337.000
406.652,292.000
355.086,247.000
298.984,201.000
251.869,155.000
204.418,113.000
149.744,72.000
107.248,38.000
15.369,14.000
7.895,3.000
2.604,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.252,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.294,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.588,0.000
0.000,0.000
8.734,0.000
19.820,11.000
35.693,26.000
51.986,35.000
77.434,57.000
189.469,135.000
285.883,150.000
344.924,200.000
384.564,247.000
441.590,291.000
489.965,334.000
544.219,378.000
592.174,416.000
637.777,455.000
683.129,488.000
728.396,519.000
764.594,545.000
801.127,574.000
835.225,601.000
868.230,627.000
887.127,650.000
913.750,665.000
941.465,684.000
952.635,697.000
967.080,709.000
972.287,715.000
982.533,724.000
987.656,728.000
991.268,728.000
991.016,723.000
981.525,720.000
979.678,715.000
957.674,709.000
938.609,697.000
925.256,688.000
899.137,667.000
869.826,649.000
842.363,632.000
809.525,610.000
773.076,582.000
721.006,553.000
677.166,526.000
636.686,491.000
590.830,455.000
545.479,412.000
492.736,371.000
442.010,327.000
394.895,283.000
340.725,239.000
292.350,194.000
237.340,150.000
